  79,  18,   1,   0,   0,   0
  80,  19,   1,   0,   0,   0
  81,  20,   1,   0,   0,   0
  82,  21,   1,   0,   0,   0
  83,  22,   1,   0,   0,   0
  84,  23,   1,   0,   0,   0
  85,  24,   1,   0,   0,   0
  86,  25,   1,   0,   0,   0
  87,  26,   1,   0,   0,   0
  88,  27,   1,   0,   0,   0
  89,  28,   1,   0,   0,   0
  90,  29,   1,   0,   0,   0
  91,  30,   1,   0,   0,   0
  92,  31,   1,   0,   0,   0
  93,  32,   1,   0,   0,   0
  94,  33,   1,   0,   0,   0
  95,  34,   1,   0,   0,   0
  96,  35,   1,   0,   0,   0
  97,  36,   1,   0,   0,   0
  98,  37,   1,   0,   0,   0
  99,  38,   1,   0,   0,   0
 100,  39,   1,   0,   0,   0
 101,  40,   1,   0,   0,   0
 102,  41,   1,   0,   0,   0
 103,  42,   1,   0,   0,   0
 104,  43,   1,   0,   0,   0
 105,  44,   1,   0,   0,   0
 106,  45,   1,   0,   0,   0
 107,  46,   1,   0,   0,   0
 108,  47,   1,   0,   0,   0
 109,  48,   1,   0,   0,   0
 110,  49,   1,   0,   0,   0
 111,  50,   1,   0,   0,   0
 112,  51,   1,   0,   0,   0
 113,  52,   1,   0,   0,   0
 114,  53,   1,   0,   0,   0
 115,  54,   1,   0,   0,   0
 116,  55,   1,   0,   0,   0
 117,  56,   1,   0,   0,   0
 118,  57,   1,   0,   0,   0
 119,  58,   1,   0,   0,   0
 120,  59,   1,   0,   0,   0
 121,   0,   2,   0,   0,   0
 122,   1,   2,   0,   0,   0
 123,   2,   2,   0,   0,   0
 124,   3,   2,   0,   0,   0
 125,   4,   2,   0,   0,   0
 126,   5,   2,   0,   0,   0
 127,   6,   2,   0,   0,   0
 128,   7,   2,   0,   0,   0
 129,   8,   2,   0,   0,   0
 130,   9,   2,   0,   0,   0
 131,  10,   2,   0,   0,   0
 132,  11,   2,   0,   0,   0
 133,  12,   2,   0,   0,   0
 134,  13,   2,   0,   0,   0
 135,  14,   2,   0,   0,   0
 136,  15,   2,   0,   0,   0
 137,  16,   2,   0,   0,   0
 138,  17,   2,   0,   0,   0
 139,  18,   2,   0,   0,   0
 140,  19,   2,   0,   0,   0
 141,  20,   2,   0,   0,   0
 142,  21,   2,   0,   0,   0
 143,  22,   2,   0,   0,   0
 144,  23,   2,   0,   0,   0
 145,  24,   2,   0,   0,   0
 146,  25,   2,   0,   0,   0
 147,  26,   2,   0,   0,   0
 148,  27,   2,   0,   0,   0
 149,  28,   2,   0,   0,   0
 150,  29,   2,   0,   0,   0
 151,  30,   2,   0,   0,   0
 152,  31,   2,   0,   0,   0
 153,  32,   2,   0,   0,   0
 154,  33,   2,   0,   0,   0
 155,  34,   2,   0,   0,   0
 156,  35,   2,   0,   0,   0
 157,  36,   2,   0,   0,   0
 158,  37,   2,   0,   0,   0
 159,  38,   2,   0,   0,   0
 160,  39,   2,   0,   0,   0
 161,  40,   2,   0,   0,   0
 162,  41,   2,   0,   0,   0
 163,  42,   2,   0,   0,   0
 164,  43,   2,   0,   0,   0
 165,  44,   2,   0,   0,   0
 166,  45,   2,   0,   0,   0
 167,  46,   2,   0,   0,   0
 168,  47,   2,   0,   0,   0
 169,  48,   2,   0,   0,   0
 170,  49,   2,   0,   0,   0
 171,  50,   2,   0,   0,   0
 172,  51,   2,   0,   0,   0
 173,  52,   2,   0,   0,   0
 174,  53,   2,   0,   0,   0
 175,  54,   2,   0,   0,   0
 176,  55,   2,   0,   0,   0
 177,  56,   2,   0,   0,   0
 178,  57,   2,   0,   0,   0
 179,  58,   2,   0,   0,   0
 180,  59,   2,   0,   0,   0
 181,   0,   3,   0,   0,   0
 182,   1,   3,   0,   0,   0
 183,   2,   3,   0,   0,   0
 184,   3,   3,   0,   0,   0
 185,   4,   3,   0,   0,   0
 186,   5,   3,   0,   0,   0
 187,   6,   3,   0,   0,   0
 188,   7,   3,   0,   0,   0
 189,   8,   3,   0,   0,   0
 190,   9,   3,   0,   0,   0
 191,  10,   3,   0,   0,   0
 192,  11,   3,   0,   0,   0
 193,  12,   3,   0,   0,   0
 194,  13,   3,   0,   0,   0
 195,  14,   3,   0,   0,   0
 196,  15,   3,   0,   0,   0
 197,  16,   3,   0,   0,   0
 198,  17,   3,   0,   0,   0
 199,  18,   3,   0,   0,   0
 200,  19,   3,   0,   0,   0
 201,  20,   3,   0,   0,   0
 202,  21,   3,   0,   0,   0
 203,  22,   3,   0,   0,   0
 204,  23,   3,   0,   0,   0
 205,  24,   3,   0,   0,   0
 206,  25,   3,   0,   0,   0
 207,  26,   3,   0,   0,   0
 208,  27,   3,   0,   0,   0
 209,  28,   3,   0,   0,   0
 210,  29,   3,   0,   0,   0
 211,  30,   3,   0,   0,   0
 212,  31,   3,   0,   0,   0
 213,  32,   3,   0,   0,   0
 214,  33,   3,   0,   0,   0
 215,  34,   3,   0,   0,   0
 216,  35,   3,   0,   0,   0
 217,  36,   3,   0,   0,   0
 218,  37,   3,   0,   0,   0
 219,  38,   3,   0,   0,   0
 220,  39,   3,   0,   0,   0
 221,  40,   3,   0,   0,   0
 222,  41,   3,   0,   0,   0
 223,  42,   3,   0,   0,   0
 224,  43,   3,   0,   0,   0
 225,  44,   3,   0,   0,   0
 226,  45,   3,   0,   0,   0
 227,  46,   3,   0,   0,   0
 228,  47,   3,   0,   0,   0
 229,  48,   3,   0,   0,   0
 230,  49,   3,   0,   0,   0
 231,  50,   3,   0,   0,   0
 232,  51,   3,   0,   0,   0
 233,  52,   3,   0,   0,   0
 234,  53,   3,   0,   0,   0
 235,  54,   3,   0,   0,   0
 236,  55,   3,   0,   0,   0
 237,  56,   3,   0,   0,   0
 238,  57,   3,   0,   0,   0
 239,  58,   3,   0,   0,   0
 240,  59,   3,   0,   0,   0
 241,   0,   4,   0,   0,   0
 242,   1,   4,   0,   0,   0
 243,   2,   4,   0,   0,   0
 244,   3,   4,   0,   0,   0
 245,   4,   4,   0,   0,   0
 246,   5,   4,   0,   0,   0
 247,   6,   4,   0,   0,   0
 248,   7,   4,   0,   0,   0
 249,   8,   4,   0,   0,   0
 250,   9,   4,   0,   0,   0
 251,  10,   4,   0,   0,   0
 252,  11,   4,   0,   0,   0
 253,  12,   4,   0,   0,   0
 254,  13,   4,   0,   0,   0
 255,  14,   4,   0,   0,   0
 256,  15,   4,   0,   0,   0
 257,  16,   4,   0,   0,   0
 258,  17,   4,   0,   0,   0
 259,  18,   4,   0,   0,   0
 260,  19,   4,   0,   0,   0
 261,  20,   4,   0,   0,   0
 262,  21,   4,   0,   0,   0
 263,  22,   4,   0,   0,   0
 264,  23,   4,   0,   0,   0
 265,  24,   4,   0,   0,   0
 266,  25,   4,   0,   0,   0
 267,  26,   4,   0,   0,   0
 268,  27,   4,   0,   0,   0
 269,  28,   4,   0,   0,   0
 270,  29,   4,   0,   0,   0
 271,  30,   4,   0,   0,   0
 272,  31,   4,   0,   0,   0
 273,  32,   4,   0,   0,   0
 274,  33,   4,   0,   0,   0
 275,  34,   4,   0,   0,   0
 276,  35,   4,   0,   0,   0
 277,  36,   4,   0,   0,   0
 278,  37,   4,   0,   0,   0
 279,  38,   4,   0,   0,   0
 280,  39,   4,   0,   0,   0
 281,  40,   4,   0,   0,   0
 282,  41,   4,   0,   0,   0
 283,  42,   4,   0,   0,   0
 284,  43,   4,   0,   0,   0
 285,  44,   4,   0,   0,   0
 286,  45,   4,   0,   0,   0
 287,  46,   4,   0,   0,   0
 288,  47,   4,   0,   0,   0
 289,  48,   4,   0,   0,   0
 290,  49,   4,   0,   0,   0
 291,  50,   4,   0,   0,   0
 292,  51,   4,   0,   0,   0
 293,  52,   4,   0,   0,   0
 294,  53,   4,   0,   0,   0
 295,  54,   4,   0,   0,   0
 296,  55,   4,   0,   0,   0
 297,  56,   4,   0,   0,   0
 298,  57,   4,   0,   0,   0
 299,  58,   4,   0,   0,   0
 300,  59,   4,   0,   0,   0
 301,   0,   5,   0,   0,   0
 302,   1,   5,   0,   0,   0
 303,   2,   5,   0,   0,   0
 304,   3,   5,   0,   0,   0
 305,   4,   5,   0,   0,   0
 306,   5,   5,   0,   0,   0
 307,   6,   5,   0,   0,   0
 308,   7,   5,   0,   0,   0
 309,   8,   5,   0,   0,   0
 310,   9,   5,   0,   0,   0
 311,  10,   5,   0,   0,   0
 312,  11,   5,   0,   0,   0
 313,  12,   5,   0,   0,   0
 314,  13,   5,   0,   0,   0
 315,  14,   5,   0,   0,   0
 316,  15,   5,   0,   0,   0
 317,  16,   5,   0,   0,   0
 318,  17,   5,   0,   0,   0
 319,  18,   5,   0,   0,   0
 320,  19,   5,   0,   0,   0
 321,  20,   5,   0,   0,   0
 322,  21,   5,   0,   0,   0
 323,  22,   5,   0,   0,   0
 324,  23,   5,   0,   0,   0
 325,  24,   5,   0,   0,   0
 326,  25,   5,   0,   0,   0
 327,  26,   5,   0,   0,   0
 328,  27,   5,   0,   0,   0
 329,  28,   5,   0,   0,   0
 330,  29,   5,   0,   0,   0
 331,  30,   5,   0,   0,   0
 332,  31,   5,   0,   0,   0
 333,  32,   5,   0,   0,   0
 334,  33,   5,   0,   0,   0
 335,  34,   5,   0,   0,   0
 336,  35,   5,   0,   0,   0
 337,  36,   5,   0,   0,   0
 338,  37,   5,   0,   0,   0
 339,  38,   5,   0,   0,   0
 340,  39,   5,   0,   0,   0
 341,  40,   5,   0,   0,   0
 342,  41,   5,   0,   0,   0
 343,  42,   5,   0,   0,   0
 344,  43,   5,   0,   0,   0
 345,  44,   5,   0,   0,   0
 346,  45,   5,   0,   0,   0
 347,  46,   5,   0,   0,   0
 348,  47,   5,   0,   0,   0
 349,  48,   5,   0,   0,   0
 350,  49,   5,   0,   0,   0
 351,  50,   5,   0,   0,   0
 352,  51,   5,   0,   0,   0
 353,  52,   5,   0,   0,   0
 354,  53,   5,   0,   0,   0
 355,  54,   5,   0,   0,   0
 356,  55,   5,   0,   0,   0
 357,  56,   5,   0,   0,   0
 358,  57,   5,   0,   0,   0
 359,  58,   5,   0,   0,   0
 360,  59,   5,   0,   0,   0
 361,   0,   6,   0,   0,   0
 362,   1,   6,   0,   0,   0
 363,   2,   6,   0,   0,   0
 364,   3,   6,   0,   0,   0
 365,   4,   6,   0,   0,   0
 366,   5,   6,   0,   0,   0
 367,   6,   6,   0,   0,   0
 368,   7,   6,   0,   0,   0
 369,   8,   6,   0,   0,   0
 370,   9,   6,   0,   0,   0
 371,  10,   6,   0,   0,   0
 372,  11,   6,   0,   0,   0
 373,  12,   6,   0,   0,   0
 374,  13,   6,   0,   0,   0
 375,  14,   6,   0,   0,   0
 376,  15,   6,   0,   0,   0
 377,  16,   6,   0,   0,   0
 378,  17,   6,   0,   0,   0
 379,  18,   6,   0,   0,   0
 380,  19,   6,   0,   0,   0
 381,  20,   6,   0,   0,   0
 382,  21,   6,   0,   0,   0
 383,  22,   6,   0,   0,   0
 384,  23,   6,   0,   0,   0
 385,  24,   6,   0,   0,   0
 386,  25,   6,   0,   0,   0
 387,  26,   6,   0,   0,   0
 388,  27,   6,   0,   0,   0
 389,  28,   6,   0,   0,   0
 390,  29,   6,   0,   0,   0
 391,  30,   6,   0,   0,   0
 392,  31,   6,   0,   0,   0
 393,  32,   6,   0,   0,   0
 394,  33,   6,   0,   0,   0
 395,  34,   6,   0,   0,   0
 396,  35,   6,   0,   0,   0
 397,  36,   6,   0,   0,   0
 398,  37,   6,   0,   0,   0
 399,  38,   6,   0,   0,   0
 400,  39,   6,   0,   0,   0
 401,  40,   6,   0,   0,   0
 402,  41,   6,   0,   0,   0
 403,  42,   6,   0,   0,   0
 404,  43,   6,   0,   0,   0
 405,  44,   6,   0,   0,   0
 406,  45,   6,   0,   0,   0
 407,  46,   6,   0,   0,   0
 408,  47,   6,   0,   0,   0
 409,  48,   6,   0,   0,   0
 410,  49,   6,   0,   0,   0
 411,  50,   6,   0,   0,   0
 412,  51,   6,   0,   0,   0
 413,  52,   6,   0,   0,   0
 414,  53,   6,   0,   0,   0
 415,  54,   6,   0,   0,   0
 416,  55,   6,   0,   0,   0
 417,  56,   6,   0,   0,   0
 418,  57,   6,   0,   0,   0
 419,  58,   6,   0,   0,   0
 420,  59,   6,   0,   0,   0
 421,   0,   7,   0,   0,   0
 422,   1,   7,   0,   0,   0
 423,   2,   7,   0,   0,   0
 424,   3,   7,   0,   0,   0
 425,   4,   7,   0,   0,   0
 426,   5,   7,   0,   0,   0
 427,   6,   7,   0,   0,   0
 428,   7,   7,   0,   0,   0
 429,   8,   7,   0,   0,   0
 430,   9,   7,   0,   0,   0
 431,  10,   7,   0,   0,   0
 432,  11,   7,   0,   0,   0
 433,  12,   7,   0,   0,   0
 434,  13,   7,   0,   0,   0
 435,  14,   7,   0,   0,   0
 436,  15,   7,   0,   0,   0
 437,  16,   7,   0,   0,   0
 438,  17,   7,   0,   0,   0
 439,  18,   7,   0,   0,   0
 440,  19,   7,   0,   0,   0
 441,  20,   7,   0,   0,   0
 442,  21,   7,   0,   0,   0
 443,  22,   7,   0,   0,   0
 444,  23,   7,   0,   0,   0
 445,  24,   7,   0,   0,   0
 446,  25,   7,   0,   0,   0
 447,  26,   7,   0,   0,   0
 448,  27,   7,   0,   0,   0
 449,  28,   7,   0,   0,   0
 450,  29,   7,   0,   0,   0
 451,  30,   7,   0,   0,   0
 452,  31,   7,   0,   0,   0
 453,  32,   7,   0,   0,   0
 454,  33,   7,   0,   0,   0
 455,  34,   7,   0,   0,   0
 456,  35,   7,   0,   0,   0
 457,  36,   7,   0,   0,   0
 458,  37,   7,   0,   0,   0
 459,  38,   7,   0,   0,   0
 460,  39,   7,   0,   0,   0
 461,  40,   7,   0,   0,   0
 462,  41,   7,   0,   0,   0
 463,  42,   7,   0,   0,   0
 464,  43,   7,   0,   0,   0
 465,  44,   7,   0,   0,   0
 466,  45,   7,   0,   0,   0
 467,  46,   7,   0,   0,   0
 468,  47,   7,   0,   0,   0
 469,  48,   7,   0,   0,   0
 470,  49,   7,   0,   0,   0
 471,  50,   7,   0,   0,   0
 472,  51,   7,   0,   0,   0
 473,  52,   7,   0,   0,   0
 474,  53,   7,   0,   0,   0
 475,  54,   7,   0,   0,   0
 476,  55,   7,   0,   0,   0
 477,  56,   7,   0,   0,   0
 478,  57,   7,   0,   0,   0
 479,  58,   7,   0,   0,   0
 480,  59,   7,   0,   0,   0
 481,   0,   8,   0,   0,   0
 482,   1,   8,   0,   0,   0
 483,   2,   8,   0,   0,   0
 484,   3,   8,   0,   0,   0
 485,   4,   8,   0,   0,   0
 486,   5,   8,   0,   0,   0
 487,   6,   8,   0,   0,   0
 488,   7,   8,   0,   0,   0
 489,   8,   8,   0,   0,   0
 490,   9,   8,   0,   0,   0
 491,  10,   8,   0,   0,   0
 492,  11,   8,   0,   0,   0
 493,  12,   8,   0,   0,   0
 494,  13,   8,   0,   0,   0
 495,  14,   8,   0,   0,   0
 496,  15,   8,   0,   0,   0
 497,  16,   8,   0,   0,   0
 498,  17,   8,   0,   0,   0
 499,  18,   8,   0,   0,   0
 500,  19,   8,   0,   0,   0
 501,  20,   8,   0,   0,   0
 502,  21,   8,   0,   0,   0
 503,  22,   8,   0,   0,   0
 504,  23,   8,   0,   0,   0
 505,  24,   8,   0,   0,   0
 506,  25,   8,   0,   0,   0
 507,  26,   8,   0,   0,   0
 508,  27,   8,   0,   0,   0
 509,  28,   8,   0,   0,   0
 510,  29,   8, 172, 173, 157
 511,  30,   8, 210, 212, 196
 512,  31,   8, 201, 202, 186
 513,  32,   8, 189, 187, 174
 514,  33,   8, 155, 155, 143
 515,  34,   8,   0,   0,   0
 516,  35,   8,   0,   0,   0
 517,  36,   8,   0,   0,   0
 518,  37,   8,   0,   0,   0
 519,  38,   8,   0,   0,   0
 520,  39,   8,   0,   0,   0
 521,  40,   8,   0,   0,   0
 522,  41,   8,   0,   0,   0
 523,  42,   8,   0,   0,   0
 524,  43,   8,   0,   0,   0
 525,  44,   8,   0,   0,   0
 526,  45,   8,   0,   0,   0
 527,  46,   8,   0,   0,   0
 528,  47,   8,   0,   0,   0
 529,  48,   8,   0,   0,   0
 530,  49,   8,   0,   0,   0
 531,  50,   8,   0,   0,   0
 532,  51,   8,   0,   0,   0
 533,  52,   8,   0,   0,   0
 534,  53,   8,   0,   0,   0
 535,  54,   8,   0,   0,   0
 536,  55,   8,   0,   0,   0
 537,  56,   8,   0,   0,   0
 538,  57,   8,   0,   0,   0
 539,  58,   8,   0,   0,   0
 540,  59,   8,   0,   0,   0
 541,   0,   9,   0,   0,   0
 542,   1,   9,   0,   0,   0
 543,   2,   9,   0,   0,   0
 544,   3,   9,   0,   0,   0
 545,   4,   9,   0,   0,   0
 546,   5,   9,   0,   0,   0
 547,   6,   9,   0,   0,   0
 548,   7,   9,   0,   0,   0
 549,   8,   9,   0,   0,   0
 550,   9,   9,   0,   0,   0
 551,  10,   9,   0,   0,   0
 552,  11,   9,   0,   0,   0
 553,  12,   9,   0,   0,   0
 554,  13,   9,   0,   0,   0
 555,  14,   9,   0,   0,   0
 556,  15,   9,   0,   0,   0
 557,  16,   9,   0,   0,   0
 558,  17,   9,   0,   0,   0
 559,  18,   9,   0,   0,   0
 560,  19,   9,   0,   0,   0
 561,  20,   9,   0,   0,   0
 562,  21,   9,   0,   0,   0
 563,  22,   9,   0,   0,   0
 564,  23,   9,   0,   0,   0
 565,  24,   9,   0,   0,   0
 566,  25,   9,   0,   0,   0
 567,  26,   9,   0,   0,   0
 568,  27,   9,   0,   0,   0
 569,  28,   9, 225, 228, 213
 570,  29,   9, 255, 255, 245
 571,  30,   9, 253, 253, 239
 572,  31,   9, 255, 255, 245
 573,  32,   9, 255, 255, 241
 574,  33,   9, 223, 225, 211
 575,  34,   9, 145, 145, 128
 576,  35,   9,   0,   0,   0
 577,  36,   9,   0,   0,   0
 578,  37,   9,   0,   0,   0
 579,  38,   9,   0,   0,   0
 580,  39,   9,   0,   0,   0
 581,  40,   9,   0,   0,   0
 582,  41,   9,   0,   0,   0
 583,  42,   9,   0,   0,   0
 584,  43,   9,   0,   0,   0
 585,  44,   9,   0,   0,   0
 586,  45,   9,   0,   0,   0
 587,  46,   9,   0,   0,   0
 588,  47,   9,   0,   0,   0
 589,  48,   9,   0,   0,   0
 590,  49,   9,   0,   0,   0
 591,  50,   9,   0,   0,   0
 592,  51,   9,   0,   0,   0
 593,  52,   9,   0,   0,   0
 594,  53,   9,   0,   0,   0
 595,  54,   9,   0,   0,   0
 596,  55,   9,   0,   0,   0
 597,  56,   9,   0,   0,   0
 598,  57,   9,   0,   0,   0
 599,  58,   9,   0,   0,   0
 600,  59,   9,   0,   0,   0
 601,   0,  10,   0,   0,   0
 602,   1,  10,   0,   0,   0
 603,   2,  10,   0,   0,   0
 604,   3,  10,   0,   0,   0
 605,   4,  10,   0,   0,   0
 606,   5,  10,   0,   0,   0
 607,   6,  10,   0,   0,   0
 608,   7,  10,   0,   0,   0
 609,   8,  10,   0,   0,   0
 610,   9,  10,   0,   0,   0
 611,  10,  10,   0,   0,   0
 612,  11,  10,   0,   0,   0
 613,  12,  10,   0,   0,   0
 614,  13,  10,   0,   0,   0
 615,  14,  10,   0,   0,   0
 616,  15,  10,   0,   0,   0
 617,  16,  10,   0,   0,   0
 618,  17,  10,   0,   0,   0
 619,  18,  10,   0,   0,   0
 620,  19,  10,   0,   0,   0
 621,  20,  10,   0,   0,   0
 622,  21,  10,   0,   0,   0
 623,  22,  10,   0,   0,   0
 624,  23,  10,   0,   0,   0
 625,  24,  10,   0,   0,   0
 626,  25,  10,   0,   0,   0
 627,  26,  10,   0,   0,   0
 628,  27,  10,  77,  77,  64
 629,  28,  10, 255, 255, 245
 630,  29,  10, 255, 255, 241
 631,  30,  10, 250, 250, 238
 632,  31,  10, 255, 255, 247
 633,  32,  10, 255, 255, 241
 634,  33,  10, 253, 253, 239
 635,  34,  10, 238, 238, 225
 636,  35,  10,   0,   0,   0
 637,  36,  10,   0,   0,   0
 638,  37,  10,   0,   0,   0
 639,  38,  10,   0,   0,   0
 640,  39,  10,   0,   0,   0
 641,  40,  10,   0,   0,   0
 642,  41,  10,   0,   0,   0
 643,  42,  10,   0,   0,   0
 644,  43,  10,   0,   0,   0
 645,  44,  10,   0,   0,   0
 646,  45,  10,   0,   0,   0
 647,  46,  10,   0,   0,   0
 648,  47,  10,   0,   0,   0
 649,  48,  10,   0,   0,   0
 650,  49,  10,   0,   0,   0
 651,  50,  10,   0,   0,   0
 652,  51,  10,   0,   0,   0
 653,  52,  10,   0,   0,   0
 654,  53,  10,   0,   0,   0
 655,  54,  10,   0,   0,   0
 656,  55,  10,   0,   0,   0
 657,  56,  10,   0,   0,   0
 658,  57,  10,   0,   0,   0
 659,  58,  10,   0,   0,   0
 660,  59,  10,   0,   0,   0
 661,   0,  11,   0,   0,   0
 662,   1,  11,   0,   0,   0
 663,   2,  11,   0,   0,   0
 664,   3,  11,   0,   0,   0
 665,   4,  11,   0,   0,   0
 666,   5,  11,   0,   0,   0
 667,   6,  11,   0,   0,   0
 668,   7,  11,   0,   0,   0
 669,   8,  11,   0,   0,   0
 670,   9,  11,   0,   0,   0
 671,  10,  11,   0,   0,   0
 672,  11,  11,   0,   0,   0
 673,  12,  11,   0,   0,   0
 674,  13,  11,   0,   0,   0
 675,  14,  11,   0,   0,   0
 676,  15,  11,   0,   0,   0
 677,  16,  11,   0,   0,   0
 678,  17,  11,   0,   0,   0
 679,  18,  11,   0,   0,   0
 680,  19,  11,   0,   0,   0
 681,  20,  11,   0,   0,   0
 682,  21,  11,   0,   0,   0
 683,  22,  11,   0,   0,   0
 684,  23,  11,   0,   0,   0
 685,  24,  11,   0,   0,   0
 686,  25,  11,   0,   0,   0
 687,  26,  11,   0,   0,   0
 688,  27,  11, 126, 129, 116
 689,  28,  11, 252, 252, 240
 690,  29,  11, 242, 243, 231
 691,  30,  11, 255, 254, 244
 692,  31,  11, 243, 243, 233
 693,  32,  11, 247, 247, 235
 694,  33,  11, 255, 255, 241
 695,  34,  11, 255, 255, 245
 696,  35,  11, 175, 175, 164
 697,  36,  11,   0,   0,   0
 698,  37,  11,   0,   0,   0
 699,  38,  11,   0,   0,   0
 700,  39,  11,   0,   0,   0
 701,  40,  11,   0,   0,   0
 702,  41,  11,   0,   0,   0
 703,  42,  11,   0,   0,   0
 704,  43,  11,   0,   0,   0
 705,  44,  11,   0,   0,   0
 706,  45,  11,   0,   0,   0
 707,  46,  11,   0,   0,   0
 708,  47,  11,   0,   0,   0
 709,  48,  11,   0,   0,   0
 710,  49,  11,   0,   0,   0
 711,  50,  11,   0,   0,   0
 712,  51,  11,   0,   0,   0
 713,  52,  11,   0,   0,   0
 714,  53,  11,   0,   0,   0
 715,  54,  11,   0,   0,   0
 716,  55,  11,   0,   0,   0
 717,  56,  11,   0,   0,   0
 718,  57,  11,   0,   0,   0
 719,  58,  11,   0,   0,   0
 720,  59,  11,   0,   0,   0
 721,   0,  12,   0,   0,   0
 722,   1,  12,   0,   0,   0
 723,   2,  12,   0,   0,   0
 724,   3,  12,   0,   0,   0
 725,   4,  12,   0,   0,   0
 726,   5,  12,   0,   0,   0
 727,   6,  12,   0,   0,   0
 728,   7,  12,   0,   0,   0
 729,   8,  12,   0,   0,   0
 730,   9,  12,   0,   0,   0
 731,  10,  12,   0,   0,   0
 732,  11,  12,   0,   0,   0
 733,  12,  12,   0,   0,   0
 734,  13,  12,   0,   0,   0
 735,  14,  12,   0,   0,   0
 736,  15,  12,   0,   0,   0
 737,  16,  12,   0,   0,   0
 738,  17,  12,   0,   0,   0
 739,  18,  12,   0,   0,   0
 740,  19,  12,   0,   0,   0
 741,  20,  12,   0,   0,   0
 742,  21,  12,   0,   0,   0
 743,  22,  12,   0,   0,   0
 744,  23,  12,   0,   0,   0
 745,  24,  12,   0,   0,   0
 746,  25,  12,   0,   0,   0
 747,  26,  12,   0,   0,   0
 748,  27,  12, 187, 187, 175
 749,  28,  12, 255, 255, 244
 750,  29,  12, 254, 254, 242
 751,  30,  12, 255, 255, 248
 752,  31,  12, 255, 255, 247
 753,  32,  12, 255, 255, 245
 754,  33,  12, 255, 255, 244
 755,  34,  12, 253, 252, 238
 756,  35,  12, 240, 240, 225
 757,  36,  12,   0,   0,   0
 758,  37,  12,   0,   0,   0
 759,  38,  12,   0,   0,   0
 760,  39,  12,   0,   0,   0
 761,  40,  12,   0,   0,   0
 762,  41,  12,   0,   0,   0
 763,  42,  12,   0,   0,   0
 764,  43,  12,   0,   0,   0
 765,  44,  12,   0,   0,   0
 766,  45,  12,   0,   0,   0
 767,  46,  12,   0,   0,   0
 768,  47,  12,   0,   0,   0
 769,  48,  12,   0,   0,   0
 770,  49,  12,   0,   0,   0
 771,  50,  12,   0,   0,   0
 772,  51,  12,   0,   0,   0
 773,  52,  12,   0,   0,   0
 774,  53,  12,   0,   0,   0
 775,  54,  12,   0,   0,   0
 776,  55,  12,   0,   0,   0
 777,  56,  12,   0,   0,   0
